residencia_provincia_nombre,fecha_apertura,n,max_fecha_diagnostico,max_fecha_inicio_sintomas,count_fecha_diagnostico,confirmados,descartados,sospechosos,fallecidos,tests,sin.clasificar,letalidad.min.porc,letalidad.max.porc,positividad.porc,internados,internados.porc,cuidado.intensivo,cuidado.intensivo.porc,respirador,respirador.porc,dias.diagnostico,dias.apertura,dias.cuidado.intensivo,dias.fallecimiento,dias.inicio,confirmados.inc,confirmados.rate,fallecidos.inc,tests.inc,tests.rate,sospechosos.inc
SIN ESPECIFICAR,2020-06-15,526,2020-09-17,2020-08-29,112,132,363,31,2,489,0,0.012,0.015,0.27,36,0.273,6,0.045,3,0.023,11.7,24.7,6.2,34.5,88,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-16,542,2020-09-17,2020-08-29,113,137,373,32,2,504,0,0.012,0.015,0.272,36,0.263,6,0.044,3,0.022,11.4,24.7,6.2,34.5,89,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-17,558,2020-09-25,2020-08-29,115,143,383,32,2,520,0,0.011,0.014,0.275,37,0.259,6,0.042,3,0.021,11,24.6,6.2,34.5,90,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-18,578,2020-09-25,2020-08-29,115,151,395,32,2,540,0,0.011,0.013,0.28,39,0.258,6,0.04,3,0.02,11.1,24.6,6.2,34.5,91,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-19,597,2020-09-25,2020-08-29,117,161,404,32,2,559,0,0.01,0.012,0.288,39,0.242,6,0.037,3,0.019,10.6,24.1,6.2,34.5,92,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-20,608,2020-09-25,2020-08-29,117,168,408,32,2,570,0,0.01,0.012,0.295,39,0.232,6,0.036,3,0.018,10.4,24.5,6.2,34.5,93,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-21,617,2020-09-25,2020-08-29,117,170,415,32,2,579,0,0.01,0.012,0.294,39,0.229,6,0.035,3,0.018,10.3,25.2,6.2,34.5,94,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-22,634,2020-09-25,2020-08-29,119,178,423,33,2,595,0,0.009,0.011,0.299,41,0.23,6,0.034,3,0.017,10.2,25.5,6.2,34.5,95,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-23,659,2020-09-25,2020-08-29,124,190,436,33,2,620,0,0.009,0.011,0.306,41,0.216,6,0.032,3,0.016,12,25,6.2,34.5,96,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-24,679,2020-09-25,2020-08-29,124,199,444,36,2,637,0,0.009,0.01,0.312,42,0.211,6,0.03,3,0.015,11.8,25.4,6.2,34.5,97,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-25,696,2020-09-25,2020-08-29,124,205,454,37,2,653,0,0.008,0.01,0.314,44,0.215,6,0.029,3,0.015,11.6,25.7,6.2,34.5,98,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-26,725,2020-09-25,2020-08-29,125,212,474,39,2,680,0,0.008,0.009,0.312,46,0.217,6,0.028,3,0.014,11.3,25.7,6.2,34.5,99,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-27,738,2020-09-25,2020-08-29,125,219,479,40,2,692,0,0.008,0.009,0.316,47,0.215,6,0.027,3,0.014,11.2,26.2,6.2,34.5,100,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-28,745,2020-09-25,2020-08-29,125,223,482,40,2,699,0,0.008,0.009,0.319,49,0.22,6,0.027,3,0.013,11,26.5,6.2,34.5,101,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-29,771,2020-09-25,2020-08-29,126,236,493,42,2,723,0,0.007,0.008,0.326,50,0.212,6,0.025,3,0.013,10.9,26.1,6.2,34.5,102,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-06-30,796,2020-09-25,2020-08-29,127,242,510,44,2,746,0,0.007,0.008,0.324,50,0.207,6,0.025,3,0.012,10.7,26.6,6.2,34.5,103,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-01,818,2020-09-25,2020-08-29,129,252,522,44,2,768,0,0.007,0.008,0.328,53,0.21,6,0.024,3,0.012,10.9,26.6,6.2,34.5,104,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-02,845,2020-09-25,2020-08-29,131,262,537,46,2,793,0,0.006,0.008,0.33,55,0.21,6,0.023,3,0.011,10.6,26.7,6.2,34.5,105,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-03,874,2020-09-25,2020-08-29,131,277,547,50,2,817,0,0.006,0.007,0.339,58,0.209,6,0.022,3,0.011,10.3,26.7,6.2,34.5,106,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-04,889,2020-09-25,2020-08-29,132,280,558,51,2,831,0,0.006,0.007,0.337,58,0.207,6,0.021,3,0.011,10.3,27.7,6.2,34.5,107,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-05,935,2020-09-25,2020-08-29,134,295,587,53,2,875,0,0.006,0.007,0.337,61,0.207,6,0.02,3,0.01,10.1,27.6,6.2,34.5,108,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-06,967,2020-09-25,2020-08-29,135,303,608,56,2,904,0,0.006,0.007,0.335,61,0.201,6,0.02,3,0.01,10,28.2,6.2,34.5,109,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-07,1020,2020-09-25,2020-08-29,137,328,635,57,2,956,0,0.005,0.006,0.343,62,0.189,6,0.018,3,0.009,9.8,28.3,6.2,34.5,110,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-08,1135,2020-09-25,2020-08-29,141,375,699,61,2,1067,0,0.005,0.005,0.351,64,0.171,6,0.016,3,0.008,9.9,26.9,6.2,34.5,111,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-09,1236,2020-09-25,2020-08-29,142,419,755,62,3,1167,0,0.006,0.007,0.359,68,0.162,7,0.017,4,0.01,9.2,24.8,6.4,32.3,112,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-10,1299,2020-09-25,2020-08-29,143,447,788,64,4,1228,0,0.008,0.009,0.364,69,0.154,7,0.016,4,0.009,8.9,24.5,6.4,25.2,113,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-11,1321,2020-09-25,2020-08-29,143,459,798,64,5,1250,0,0.01,0.011,0.367,70,0.153,8,0.017,5,0.011,8.7,24.7,6,22.4,114,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-12,1383,2020-09-25,2020-08-29,144,487,832,64,5,1312,0,0.009,0.01,0.371,72,0.148,9,0.018,5,0.01,8.5,24.2,5.4,22.4,115,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-13,1464,2020-09-25,2020-08-29,145,519,877,68,5,1389,0,0.009,0.01,0.374,73,0.141,9,0.017,5,0.01,8.3,24.1,5.4,22.4,116,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-14,1641,2020-09-25,2020-08-29,146,610,962,69,6,1565,0,0.009,0.01,0.39,76,0.125,9,0.015,5,0.008,7.9,22.5,5.4,22.4,117,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-15,1745,2020-09-25,2020-08-29,147,666,1006,73,6,1665,0,0.008,0.009,0.4,77,0.116,9,0.014,5,0.008,7.7,22.6,5.4,22.4,118,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-16,1840,2020-09-25,2020-08-29,147,711,1049,80,6,1753,0,0.008,0.008,0.406,79,0.111,9,0.013,5,0.007,7.6,22.8,5.4,22.4,119,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-17,1913,2020-09-25,2020-08-29,149,747,1081,85,6,1821,0,0.007,0.008,0.41,82,0.11,10,0.013,6,0.008,7.7,23.3,5,22.4,120,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-18,2014,2020-09-25,2020-08-29,150,802,1126,86,7,1919,0,0.008,0.009,0.418,84,0.105,10,0.012,6,0.007,7.5,23.5,5,22.2,121,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-19,2056,2020-09-25,2020-08-29,150,823,1144,89,7,1958,0,0.008,0.009,0.42,86,0.104,10,0.012,6,0.007,7.5,24.1,5,22.2,122,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-20,2174,2020-09-25,2020-08-29,151,878,1202,94,8,2071,0,0.008,0.009,0.424,87,0.099,10,0.011,6,0.007,7.4,23.9,5,22,123,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-21,2272,2020-09-25,2020-09-08,155,931,1238,103,8,2160,0,0.008,0.009,0.431,89,0.096,10,0.011,6,0.006,7.2,23.8,5,22,124,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-22,2388,2020-09-25,2020-09-08,155,983,1296,109,8,2270,0,0.007,0.008,0.433,89,0.091,10,0.01,6,0.006,7.2,23.8,5,22,125,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-23,2487,2020-09-25,2020-09-08,156,1037,1337,113,8,2363,0,0.007,0.008,0.439,92,0.089,10,0.01,6,0.006,7.2,23.6,5,22,126,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-24,2601,2020-09-25,2020-09-08,157,1102,1379,120,8,2470,0,0.007,0.007,0.446,92,0.083,10,0.009,6,0.005,7.1,23.6,5,22,127,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-25,2659,2020-09-25,2020-09-08,158,1128,1403,128,8,2520,0,0.006,0.007,0.448,93,0.082,10,0.009,6,0.005,7.1,24.3,5,22,128,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-26,2694,2020-09-25,2020-09-08,158,1147,1418,129,8,2554,0,0.006,0.007,0.449,93,0.081,10,0.009,6,0.005,7.1,25,5,22,129,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-27,2817,2020-10-09,2020-09-08,161,1205,1468,144,8,2660,0,0.006,0.007,0.453,93,0.077,10,0.008,6,0.005,7.2,25,5,22,130,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-28,2872,2020-10-09,2020-09-08,162,1227,1497,148,8,2711,0,0.006,0.007,0.453,93,0.076,10,0.008,6,0.005,7.1,25.7,5,22,131,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-29,2916,2020-10-09,2020-09-08,162,1247,1517,152,8,2751,0,0.006,0.006,0.453,94,0.075,10,0.008,6,0.005,7.1,26.1,5,22,132,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-30,2950,2020-10-09,2020-09-08,162,1258,1537,155,8,2777,0,0.006,0.006,0.453,94,0.075,10,0.008,6,0.005,7.1,27,5,22,133,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-07-31,2980,2020-10-09,2020-09-08,162,1268,1556,156,8,2805,0,0.006,0.006,0.452,94,0.074,10,0.008,6,0.005,7.1,27.7,5,22,134,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-01,3003,2020-10-09,2020-09-08,162,1281,1566,156,9,2828,0,0.006,0.007,0.453,94,0.073,10,0.008,6,0.005,7.1,28.4,5,22.8,135,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-02,3021,2020-10-09,2020-09-08,162,1290,1574,157,11,2845,0,0.008,0.009,0.453,94,0.073,10,0.008,6,0.005,7.1,29.2,5,22.7,136,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-03,3076,2020-10-09,2020-09-08,164,1311,1605,160,11,2896,0,0.007,0.008,0.453,97,0.074,10,0.008,6,0.005,7.1,29.8,5,22.7,137,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-04,3146,2020-10-09,2020-09-08,164,1342,1639,165,11,2961,0,0.007,0.008,0.453,98,0.073,10,0.007,6,0.004,7,30.1,5,22.7,138,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-05,3189,2020-10-09,2020-09-08,166,1362,1661,166,11,3001,0,0.007,0.008,0.454,101,0.074,11,0.008,6,0.004,7,30.5,4.8,22.7,139,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-06,3233,2020-10-09,2020-09-08,167,1377,1686,170,11,3040,0,0.007,0.008,0.453,101,0.073,11,0.008,6,0.004,7,31.1,4.8,22.7,140,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-07,3282,2020-10-09,2020-09-08,167,1395,1713,174,11,3084,0,0.007,0.008,0.452,101,0.072,11,0.008,6,0.004,6.9,31.7,4.8,22.7,141,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-08,3312,2020-10-09,2020-09-08,168,1404,1729,179,11,3108,0,0.007,0.008,0.452,102,0.073,11,0.008,6,0.004,6.9,32.6,4.8,22.7,142,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-09,3338,2020-10-09,2020-09-08,168,1414,1745,179,11,3133,0,0.007,0.008,0.451,102,0.072,11,0.008,6,0.004,6.9,33.3,4.8,22.7,143,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-10,3379,2020-10-09,2020-09-13,170,1432,1762,185,11,3168,0,0.007,0.008,0.452,103,0.072,11,0.008,6,0.004,6.8,33.9,4.8,22.7,144,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-11,3431,2020-10-09,2020-09-13,171,1451,1793,187,11,3216,0,0.007,0.008,0.451,104,0.072,11,0.008,6,0.004,6.8,34.4,4.8,22.7,145,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-12,3479,2020-10-09,2020-09-13,173,1464,1826,189,11,3258,0,0.007,0.008,0.449,104,0.071,11,0.008,6,0.004,6.8,35.1,4.8,22.7,146,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-13,3530,2020-10-09,2020-09-13,174,1480,1860,190,12,3308,0,0.007,0.008,0.447,104,0.07,11,0.007,6,0.004,6.8,35.8,4.8,20.7,147,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-14,3600,2020-10-09,2020-09-13,176,1498,1904,198,13,3370,0,0.008,0.009,0.445,104,0.069,11,0.007,6,0.004,6.9,36.2,4.8,19.7,148,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-15,3640,2020-10-09,2020-09-13,177,1509,1933,198,13,3408,0,0.008,0.009,0.443,104,0.069,11,0.007,6,0.004,6.9,37,4.8,19.7,149,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-16,3669,2020-10-09,2020-09-13,178,1517,1951,201,13,3433,0,0.008,0.009,0.442,104,0.069,11,0.007,6,0.004,6.9,37.8,4.8,19.7,150,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-17,3697,2020-10-09,2020-09-13,178,1526,1964,207,13,3455,0,0.008,0.009,0.442,105,0.069,11,0.007,6,0.004,6.9,38.7,4.8,19.7,151,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-18,3737,2020-10-09,2020-09-13,179,1543,1981,213,13,3488,0,0.007,0.008,0.442,105,0.068,11,0.007,6,0.004,6.9,39.1,4.8,19.7,152,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-19,3786,2020-10-09,2020-09-13,180,1558,2015,213,13,3531,0,0.007,0.008,0.441,105,0.067,11,0.007,6,0.004,6.9,39.8,4.8,19.7,153,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-20,3815,2020-10-09,2020-09-13,181,1569,2029,217,13,3555,0,0.007,0.008,0.441,106,0.068,12,0.008,6,0.004,6.8,40.3,4.4,19.7,154,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-21,3873,2020-10-09,2020-09-13,181,1593,2061,219,13,3611,0,0.007,0.008,0.441,108,0.068,12,0.008,6,0.004,6.8,40.5,4.4,19.7,155,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-22,3895,2020-10-09,2020-09-13,181,1607,2067,221,13,3631,0,0.007,0.008,0.443,109,0.068,12,0.007,6,0.004,6.8,41.3,4.4,19.7,156,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-23,3918,2020-10-09,2020-09-13,181,1616,2079,223,13,3650,0,0.007,0.008,0.443,109,0.067,12,0.007,6,0.004,6.8,42,4.4,19.7,157,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-24,3977,2020-10-09,2020-09-13,183,1642,2110,225,14,3706,0,0.007,0.009,0.443,110,0.067,13,0.008,7,0.004,6.7,42.1,4.3,19.8,158,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-25,4032,2020-10-09,2020-09-13,184,1667,2136,229,14,3756,0,0.007,0.008,0.444,114,0.068,14,0.008,7,0.004,6.7,42.4,4.4,19.8,159,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-26,4073,2020-10-09,2020-09-13,184,1690,2153,230,15,3795,0,0.008,0.009,0.445,115,0.068,14,0.008,7,0.004,6.7,42.9,4.4,19.6,160,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-27,4131,2020-10-09,2020-09-13,185,1713,2185,233,15,3849,0,0.008,0.009,0.445,115,0.067,14,0.008,7,0.004,6.6,43.3,4.4,19.6,161,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-28,4188,2020-10-09,2020-09-13,186,1732,2218,238,15,3897,0,0.008,0.009,0.444,116,0.067,14,0.008,7,0.004,6.6,43.8,4.4,19.6,162,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-29,4233,2020-10-09,2020-09-13,186,1749,2242,242,16,3938,0,0.008,0.009,0.444,117,0.067,14,0.008,7,0.004,6.6,44.3,4.4,19,163,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-30,4267,2020-10-09,2020-09-13,187,1770,2255,242,16,3970,0,0.008,0.009,0.446,121,0.068,15,0.008,8,0.005,6.6,44.8,5.1,19,164,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-08-31,4323,2020-10-09,2020-09-13,187,1791,2289,243,16,4021,0,0.008,0.009,0.445,121,0.068,15,0.008,8,0.004,6.5,45.2,5.1,19,165,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-01,4381,2020-10-09,2020-09-13,188,1820,2317,244,17,4077,0,0.008,0.009,0.446,123,0.068,16,0.009,9,0.005,6.5,45.5,4.8,19.1,166,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-02,4438,2020-10-09,2020-09-14,189,1842,2350,246,17,4131,0,0.008,0.009,0.446,126,0.068,16,0.009,9,0.005,6.5,45.9,4.8,19.1,167,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-03,4488,2020-10-09,2020-09-29,190,1858,2380,250,17,4174,0,0.008,0.009,0.445,126,0.068,16,0.009,9,0.005,6.4,46.7,4.8,19.1,168,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-04,4544,2020-10-09,2020-09-29,190,1886,2405,253,17,4226,0,0.008,0.009,0.446,126,0.067,16,0.008,9,0.005,6.4,46.9,4.8,19.1,169,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-05,4592,2020-10-09,2020-09-29,190,1902,2437,253,17,4270,0,0.008,0.009,0.445,126,0.066,16,0.008,9,0.005,6.4,47.6,4.8,19.1,170,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-06,4618,2020-10-09,2020-09-29,190,1912,2450,256,17,4292,0,0.008,0.009,0.445,126,0.066,16,0.008,9,0.005,6.4,48.4,4.8,19.1,171,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-07,4654,2020-10-09,2020-09-29,190,1923,2473,258,17,4324,0,0.008,0.009,0.445,128,0.067,16,0.008,9,0.005,6.4,49.1,4.8,19.1,172,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-08,4709,2020-10-09,2020-09-29,191,1941,2509,259,19,4376,0,0.009,0.01,0.444,131,0.067,16,0.008,9,0.005,6.4,49.7,4.8,18.5,173,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-09,4764,2020-10-09,2020-09-29,192,1965,2537,262,19,4425,0,0.009,0.01,0.444,134,0.068,16,0.008,9,0.005,6.4,50.1,4.8,18.5,174,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-10,4816,2020-10-09,2020-09-29,192,1980,2573,263,19,4473,0,0.008,0.01,0.443,135,0.068,16,0.008,9,0.005,6.4,50.9,4.8,18.5,175,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-11,4869,2020-10-09,2020-09-29,192,1998,2605,266,19,4522,0,0.008,0.01,0.442,136,0.068,16,0.008,9,0.005,6.3,51.5,4.8,18.5,176,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-12,4903,2020-10-09,2020-09-29,192,2009,2624,270,20,4546,0,0.009,0.01,0.442,137,0.068,17,0.008,10,0.005,6.4,52.2,4.8,18.7,177,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-13,4937,2020-10-09,2020-09-29,194,2023,2644,270,20,4577,0,0.009,0.01,0.442,139,0.069,17,0.008,10,0.005,6.3,52.8,4.8,18.7,178,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-14,4986,2020-10-09,2020-09-29,194,2033,2677,276,20,4613,0,0.009,0.01,0.441,139,0.068,17,0.008,10,0.005,6.3,53.5,4.8,18.7,179,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-15,5029,2020-10-09,2020-09-29,194,2044,2705,280,20,4646,0,0.009,0.01,0.44,139,0.068,17,0.008,10,0.005,6.3,54.2,4.8,18.7,180,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-16,5071,2020-10-09,2020-09-29,194,2064,2726,281,20,4683,0,0.009,0.01,0.441,139,0.067,17,0.008,10,0.005,6.3,54.9,4.8,18.7,181,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-17,5128,2020-10-09,2020-09-29,194,2083,2763,282,20,4731,0,0.008,0.01,0.44,139,0.067,17,0.008,10,0.005,6.3,55.4,4.8,18.7,182,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-18,5176,2020-10-09,2020-09-29,195,2098,2793,285,20,4767,0,0.008,0.01,0.44,140,0.067,17,0.008,10,0.005,6.3,56,4.8,18.7,183,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-19,5219,2020-10-09,2020-09-29,195,2111,2820,288,20,4798,0,0.008,0.009,0.44,140,0.066,17,0.008,10,0.005,6.3,56.8,4.8,18.7,184,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-20,5267,2020-10-09,2020-09-29,195,2123,2856,288,20,4826,0,0.008,0.009,0.44,140,0.066,17,0.008,10,0.005,6.3,57.5,4.8,18.7,185,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-21,5306,2020-10-09,2020-09-29,195,2138,2878,290,20,4860,0,0.008,0.009,0.44,143,0.067,17,0.008,10,0.005,6.3,58,4.8,18.7,186,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-22,5380,2020-10-09,2020-09-29,196,2168,2919,293,20,4914,0,0.008,0.009,0.441,144,0.066,18,0.008,10,0.005,6.2,58,4.6,18.7,187,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-23,5453,2020-10-09,2020-09-29,196,2191,2967,295,20,4963,0,0.008,0.009,0.441,147,0.067,18,0.008,10,0.005,6.2,58.4,4.6,18.7,188,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-24,5508,2020-10-09,2020-09-29,197,2212,2997,299,20,5004,0,0.008,0.009,0.442,151,0.068,18,0.008,10,0.005,6.2,58.9,4.6,18.7,189,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-25,5566,2020-10-09,2020-09-29,197,2230,3033,303,21,5037,0,0.008,0.009,0.443,153,0.069,18,0.008,10,0.004,6.2,59.3,4.6,18.7,190,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-26,5603,2020-10-09,2020-09-29,197,2237,3062,304,21,5056,0,0.008,0.009,0.442,153,0.068,18,0.008,10,0.004,6.2,60.1,4.6,18.7,191,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-27,5628,2020-10-09,2020-09-29,197,2245,3078,305,21,5070,0,0.008,0.009,0.443,154,0.069,18,0.008,10,0.004,6.2,60.8,4.6,18.7,192,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-28,5676,2020-10-09,2020-09-29,197,2263,3106,307,21,5104,0,0.008,0.009,0.443,154,0.068,18,0.008,10,0.004,6.2,61.3,4.6,18.7,193,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-29,5728,2020-10-09,2020-09-29,198,2280,3138,310,21,5137,0,0.008,0.009,0.444,155,0.068,18,0.008,10,0.004,6.1,61.6,4.6,18.7,194,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-09-30,5790,2020-10-09,2020-09-29,199,2298,3180,312,21,5172,0,0.008,0.009,0.444,156,0.068,18,0.008,10,0.004,6.1,62.3,4.6,18.7,195,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-10-01,5865,2020-10-09,2020-10-01,199,2313,3235,317,21,5201,0,0.008,0.009,0.445,157,0.068,18,0.008,10,0.004,6.1,62.8,4.6,18.7,196,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-10-02,5915,2020-10-09,2020-10-04,199,2331,3266,318,21,5239,0,0.008,0.009,0.445,158,0.068,18,0.008,10,0.004,6.1,63.3,4.6,18.7,197,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-10-03,5974,2020-10-09,2020-10-04,199,2344,3312,318,21,5257,0,0.008,0.009,0.446,158,0.067,18,0.008,10,0.004,6.1,64,4.6,18.7,198,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-10-04,6006,2020-10-09,2020-10-04,199,2353,3333,320,21,5275,0,0.008,0.009,0.446,158,0.067,18,0.008,10,0.004,6.1,64.9,4.6,18.7,199,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-10-05,6063,2020-10-09,2020-10-05,200,2366,3368,329,21,5316,0,0.008,0.009,0.445,158,0.067,18,0.008,10,0.004,6.1,65.5,4.6,18.7,200,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-10-06,6127,2020-10-09,2020-10-05,200,2384,3411,332,21,5350,0,0.008,0.009,0.446,158,0.066,18,0.008,10,0.004,6.1,66,4.6,18.7,201,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-10-07,6183,2020-10-09,2020-10-07,200,2395,3452,336,21,5380,0,0.008,0.009,0.445,158,0.066,18,0.008,10,0.004,6.1,66.9,4.6,18.7,202,NA,NA,NA,NA,NA,NA
SIN ESPECIFICAR,2020-10-08,6225,2020-10-09,2020-10-08,200,2408,3477,340,21,5403,0,0.008,0.009,0.446,158,0.066,18,0.007,10,0.004,6.1,67.7,4.6,18.7,203,NA,NA,NA,NA,NA,NA
